ID_NLS;RIC;INDIR_ORIG;DENOM_IMPRES;INSEGNA;INIZIO_ATT;geo_y;geo_x;location
7144;Storica Attività;VIA BORGOSPESSO# RECAPITO POSTALE VIA ROSSARI 5,22;SCHREIBER GIOIELLI DI SCHREIBER FRANCO E C. SAS;SCHREIBER GIOIELLI;1947;9.195258599910234;45.471020402965515;(45.471020402965515, 9.195258599910234)
7412;Storica Attività;VIA PADOVA,157;LANFRANCHI ANGELO CARLO;ANGELO LANFRANCHI DAL 1961;1961;9.235468447423942;45.5003027470931;(45.5003027470931, 9.235468447423942)
6223;Locale storico;P.ZZA DUCA D'AOSTA,10;Caffe' Panzera S.a.s.;Caffe' Panzera;1931;9.204442011166512;45.483762840613586;(45.483762840613586, 9.204442011166512)
6340;Storica Attività;VIA BERGAMINI,5;ditta individuale;Beretta - Casalinghi;1800;9.194085235381053;45.46181224145247;(45.46181224145247, 9.194085235381053)
6335;Storica Attività;P.ZZA VELASCA,8;ditta individuale;D'Isabella Ottolenghi;1929;9.190829298740214;45.459685919403945;(45.459685919403945, 9.190829298740214)
6334;Storica Attività;VIA SAN DAMIANO,4;DELLERA SRL;Dellera;1937;9.200234109571886;45.467577126382295;(45.467577126382295, 9.200234109571886)
6321;Storica Attività;VIA PAOLO SARPI,19;Cappelleria Melegari sas;Cappelleria Melegari;1914;9.176794493233372;45.4813666912531;(45.4813666912531, 9.176794493233372)
7234;Storica Attività;VIA GIOVANNI BATTISTA NICCOLINI,2;Sala del Cane di Paro Viviana;Sala del Cane;1958;9.17761801635684;45.479332347014655;(45.479332347014655, 9.17761801635684)
6383;Storica Attività;VIA SANTA RAEDEGONDA,16;Luini S.r.l.;Panzerotti Luini;1888;9.191578304720574;45.465721749430294;(45.465721749430294, 9.191578304720574)
6410;Storica Attività;C.SO P.TA VIGENTINA,38;fFatelli Sanvito di Sanvito Renato e c. snc;Fratelli Sanvito - Pellami, cuoio;1938;9.196137207633429;45.45324344311517;(45.45324344311517, 9.196137207633429)
6220;Negozio storico;VIA BURIGOZZO,3;Romeo Miracoli & Figlio S.r.l.;Miracoli Romeo & Figlio - Gioielleria;1912;9.186235989977268;45.45332818502197;(45.45332818502197, 9.186235989977268)
6339;Storica Attività;VIA P. SARPI,63;Novetti Francesco;Erboristeria Novetti;1952;9.170658373791994;45.480928251434015;(45.480928251434015, 9.170658373791994)
6352;Storica Attività;VIA M. NOVARO,1;ditta individuale;Fiorista Gallo;1928;9.169695841224137;45.519306596325976;(45.519306596325976, 9.169695841224137)
6214;Storica Attività;VIA G.MORONE,3;Antica Barbieria Colla;Antica Barbieria Colla;1904;9.191229488662442;45.46829283036099;(45.46829283036099, 9.191229488662442)
6962;Storica Attività;VIA PONTE SEVESO,19;Foto / Ottica snc di Valsecchi Giancarlo & C.;Ottica Valsecchi;1928;9.20403693355268;45.488957449163074;(45.488957449163074, 9.20403693355268)
7195;Storica Attività;GALLERIA VITTORIO EMANUELE II,79;Librerie Rizzoli s.r.l.;Libreria Rizzoli Galleria;1949;9.190014899938832;45.46560459997271;(45.46560459997271, 9.190014899938832)
6392;Storica Attività;LARGO AUGUSTO,SNC;MAGNI MAURIZIO;Edicola Maurizio Magni;1914;9.19723455390318;45.4633508760882;(45.4633508760882, 9.19723455390318)
6432;Storica Attività;VIA BAGUTTA,9;ditta individuale;Old America - Antiquari;1954;9.196444495072917;45.467712243438854;(45.467712243438854, 9.196444495072917)
6247;Negozio storico;LARGO SCHUSTER,1;libreria malavasi s.a.s. di malavasi maurizio & c.;Libreria Malavasi;1940;9.192417852197831;45.46267960024604;(45.46267960024604, 9.192417852197831)
6250;Negozio storico;VIA DE AMICIS,43;Manifattura Fraizzoli & C. srl;Manifattura Fraizzoli;1923;9.175877119437196;45.45969743542014;(45.45969743542014, 9.175877119437196)
6389;Storica Attività;VIA MERAVIGLI,14;ditta individuale;Specialità Dolciarie di Battimelli;1940;9.182431384397969;45.46578496145676;(45.46578496145676, 9.182431384397969)
7231;Locale storico;VIA AMEDEI,1;ACP S.R.L.;Alla Collina Pistoiese;1938;9.186350629953914;45.46070844198267;(45.46070844198267, 9.186350629953914)
6773;Storica Attività;VIA FARUFFINI,3;Pane da Sogno srl;Panificio, Pasticceria Seraphini;1958;9.149551766556442;45.466981967766074;(45.466981967766074, 9.149551766556442)
7346;Storica Attività;VIALE AFFORI,19;ARREDAMENTI ALLA VILLA LITTA DI GATTI GIUSEPPE;"ARREDAMENTI ""ALLA VILLA LITTA""";1964;9.169165204947545;45.516915720045866;(45.516915720045866, 9.169165204947545)
6360;Storica Attività;VIA DEL TORCHIO,14;Garue S.a.s.;Garue;1885;9.18017408931155;45.46070505664586;(45.46070505664586, 9.18017408931155)
7314;Storica Attività;VIA THAON DI REVEL,10;AL TRONCO S.A.S. DI ZINI SANDRA;RISTORANTE AL TRONCO;1933;9.188456307370904;45.49087699463044;(45.49087699463044, 9.188456307370904)
6397;Storica Attività;C.SO MATTEOTTI,14;Moroni Gomma S.r.l.;Moroni Gomma;1919;9.196086833030389;45.46678632965692;(45.46678632965692, 9.196086833030389)
6437;Storica Attività;VIA S. MARTA,11;Trattoria Milanese S.a.s.;Trattoria Milanese;1918;9.183672333596265;45.46300033509679;(45.46300033509679, 9.183672333596265)
6328;Storica Attività;P.ZZA MISSORI,3;ditta individuale;Citta' Di Londra;1949;9.188621154868219;45.46047510369705;(45.46047510369705, 9.188621154868219)
6252;Negozio storico;VIA CONSERVATORIO,17;ditta individuale;Mitarotonda - Strumenti musicali;1888;9.202098463102898;45.4670241855105;(45.4670241855105, 9.202098463102898)
7534;Negozio storico;CORSO VITTORIO EMANUELE II,15;GOBBI 1842 S.R.L.;GOBBI;1897;9.196229496160155;45.4656779031733;(45.4656779031733, 9.196229496160155)
6337;Storica Attività;CORSO DI PORTA ROMANA,2;ditta individuale;Walter - Abbigliamento;1932;9.188964934625794;45.46018101539897;(45.46018101539897, 9.188964934625794)
6260;Locale storico;VIA SAN PIETRO ALL'ORTO,3;San Francisco srl;Ristorante A' Santa Lucia;1929;9.195588560531188;45.46579383061626;(45.46579383061626, 9.195588560531188)
7430;Storica Attività;VIA GIOVANNI SCHIAPARELLI,4;FARMACIA PONTE SEVESO DI BENZI GIORGIO;FARMACIA PONTE SEVESO;1888;9.20498831647748;45.489638438326054;(45.489638438326054, 9.20498831647748)
7227;Negozio storico;CORSO VENEZIA,37;LOFFREDO GRAFICHE COMMERCIALE - S.R.L.;Cartoleria Venezia;1936;9.20036935932651;45.46996262654261;(45.46996262654261, 9.20036935932651)
6323;Storica Attività;VIA MADDALENA,5;Cartoleria Donzelli sas;Cartoleria Donzelli;1930;9.188282321131636;45.459400955454015;(45.459400955454015, 9.188282321131636)
7216;Storica Attività;VIA PAOLO SARPI,11;Mantellato S.R.L.;Mantellato oreficeria, argenteria, orologeria;1938;9.179008426818589;45.481623583960506;(45.481623583960506, 9.179008426818589)
7237;Storica Attività;CORSO BUENOS AIRES,53;La Stilografica S.r.l.;La Stilografica - Penne Timbri Targhe;1926;9.212291711314213;45.48192695633646;(45.48192695633646, 9.212291711314213)
6430;Storica Attività;V.LE SARCA,187;Stipiti Luciano Ruggerino e c. snc;Trattoria Toscana da Aldo;1950;9.209012589238565;45.51643435609414;(45.51643435609414, 9.209012589238565)
7197;Storica Attività;VIA RAFFAELLO SANZIO,29;D'Aleramo alta moda di Bistolfi Rosangela;Lydia - Boutique;1955;9.15152566162824;45.467832841026045;(45.467832841026045, 9.15152566162824)
6241;Storica Attività;CORSO MAGENTA,31;ditta individuale;Drogheria Grossi;1928;9.175863933704097;45.46579915895822;(45.46579915895822, 9.175863933704097)
6416;Storica Attività;VIA PARMIGIANINO,11;ditta individuale;Cartoleria Prandelli;1950;9.147697945761593;45.46668949188036;(45.46668949188036, 9.147697945761593)
6431;Storica Attività;VIA SANTA SOFIA,1;Boscani Nova sas;Boscani Nova tende in legno e tappeti;1904;9.193101712685204;45.457329213254404;(45.457329213254404, 9.193101712685204)
6963;Storica Attività;VIALE ZARA,87;Ditta individuale;"Ristorante ""La Villetta""";1936;9.194759447830625;45.4968481359401;(45.4968481359401, 9.194759447830625)
6366;Storica Attività;VIA G.C.PASSERONI,1;ditta individuale;Castellucchio Gomme;1946;9.205563665125242;45.44981176279049;(45.44981176279049, 9.205563665125242)
6415;Storica Attività;C.SO DI PORTA ROMANA,94;Polli S.n.c. di Andrea ed Ezio Polli;L'Arrotino Coltellinaio di Porta Romana;1890;9.196313997754034;45.45565958585205;(45.45565958585205, 9.196313997754034)
7435;Storica Attività;VIA MESSINA,0001;D'AMBROSIO NICOLA;L'ORTOLANO DI PAOLO SARPI;1934;9.175870878538156;45.48139197010629;(45.48139197010629, 9.175870878538156)
6393;Storica Attività;VIA CANTU',3;Mazza Stilografiche sas;Mazza Stilografiche;1955;9.186662302874355;45.464161862955955;(45.464161862955955, 9.186662302874355)
6200;Negozio storico;GALLERIA VITTORIO EMANUELE,12;Libreria Bocca sas di Bertoletti Donatella e C.;Libreria Bocca;1775;9.190126901627634;45.464993952809856;(45.464993952809856, 9.190126901627634)
6347;Storica Attività;VIA N. PICCINNI,1/3;Farmacia Dr. Mazzoleni & C. S.n.c.;Farmacia Mazzoleni;1908;9.214141367296314;45.48335538200006;(45.48335538200006, 9.214141367296314)
6221;Negozio storico;GALL. VITTORIO EMANUELE II,82;ditta individuale;Noli Articoli Per Fumatori;1927;9.190128600554981;45.46610439090255;(45.46610439090255, 9.190128600554981)
6344;Storica Attività;VIA MONTENAPOLEONE,9;F.lli Pisa S.p.a.;Pisa Orologeria;1940;9.195069598078426;45.46826977487788;(45.46826977487788, 9.195069598078426)
7188;Storica Attività;C.SO COMO,06;Altopascio 1 S.R.L.;Pizzeria di Porta Garibaldi;1956;9.1870819831733;45.48144276581414;(45.48144276581414, 9.1870819831733)
6304;Storica Attività;VIA TORINO,61;Al Pascia' S.r.l.;Al Pascià - Pipe ed articoli per fumatori;1905;9.183121900634697;45.4605951899323;(45.4605951899323, 9.183121900634697)
7413;Storica Attività;RIPA DI PORTA TICINESE,0027;OTTICA DEGANI DI VALLE' ALVARO E DEGANI ALBA S.N.C.;OTTICA DEGANI;1946;9.169338284385418;45.45052459956791;(45.45052459956791, 9.169338284385418)
6244;Locale storico;VIA S. MARIA ALLA PORTA,10;La Colonna S.a.s. di Trioschi Olivia e C.;Trattoria La Colonna;1922;9.18110713505743;45.46539346464936;(45.46539346464936, 9.18110713505743)
7648;Storica Attività;VIA PIERO DELLA FRANCESCA,31;DOODAD S.A.S. DI IVAN FECOLA & C.;Guffanti Impianti;1934;9.16347703008499;45.48414142275924;(45.48414142275924, 9.16347703008499)
6358;Storica Attività;VIA ZECCA VECCHIA,3;GARAGE S.REMO SRL;Garage San Remo;1949;9.18441485415776;45.46237939744013;(45.46237939744013, 9.18441485415776)
6427;Storica Attività;VIA VIGNA,5;Salumeria Lia S.n.c.;Salumeria Lia;1907;9.179397684309267;45.46398313702484;(45.46398313702484, 9.179397684309267)
7311;Storica Attività;CORSO GENOVA,1;PASTICCERIA CUCCHI S.R.L.;PASTICCERIA CUCCHI;1934;9.177585798698631;45.458625188057965;(45.458625188057965, 9.177585798698631)
6243;Insegna storica e di tradizione;VIA BRERA,32;Ponte Di Brera S.r.l.;Jamaica;1911;9.187542906544522;45.472572812391135;(45.472572812391135, 9.187542906544522)
6421;Storica Attività;VIA TOLSTOI,45;Rezzonico Giorgio e Felice snc;Macelleria Fratelli Rezzonico;1953;9.149954957569513;45.452571040388406;(45.452571040388406, 9.149954957569513)
6336;Storica Attività;C.SO PORTA ROMANA,74;Ditta Andrea Spinardi di Gianpaolo e Andrea Spinardi sas;Ditta Andrea Spinardi Ottonami - Ferramenta;1907;9.194446368101177;45.456755904780664;(45.456755904780664, 9.194446368101177)
6312;Storica Attività;VIA ROVELLO,0001;BENITO S.N.C. DI SALVATORE MAZZOTTA E C.;Benito Coiffeur;1951;9.184668705905159;45.46679023769815;(45.46679023769815, 9.184668705905159)
6229;Storica Attività;C.SO BUENOS AIRES,8;f.lli bugada srl;Ditta D. Collini F.lli Bugada - Casalinghi;1883;9.206549194834068;45.47574281609211;(45.47574281609211, 9.206549194834068)
6408;Storica Attività;VIA LUIGI SETTEMBRINI,41;Panificio Piazza sas;Panificio Piazza;1940;9.20822109291296;45.48406985798372;(45.48406985798372, 9.20822109291296)
6966;Storica Attività;VIA CANONICA,89;Cartoleria Colombo di A. Colombo & C. snc;Cartoleria Colombo;1953;9.169177203203137;45.481248168868504;(45.481248168868504, 9.169177203203137)
7186;Insegna storica e di tradizione;C.SO BUENON AIRES,05;Mutinelli di Matteo Giulio Mutinelli e C. S.A.S.;MUTINELLI Casa fondata 1888;1888;9.209165756931881;45.4785763946204;(45.4785763946204, 9.209165756931881)
7232;Storica Attività;VIA DOGANA,3;BAR MERCURIO DI ROCCO MADDALENA;Bar Mercurio;1927;9.188870658723026;45.46327766408529;(45.46327766408529, 9.188870658723026)
7204;Storica Attività;P.LE  A. CANTORE,5;Panificio Troian di Troian Liviana e Luciana s.n.c.;Pasticceria Panificio Troian;1913;9.174401094175975;45.45547635190336;(45.45547635190336, 9.174401094175975)
7433;Negozio storico;VIA TORINO,0057;FOTO VENETA OTTICA DI BISELLO GIORGIO;FOTO VENETA OTTICA DI BISELLO;1931;9.18322479859694;45.460720348614764;(45.460720348614764, 9.18322479859694)
7002;Locale storico;VIA CARDUCCI,13;Il Magenta srl;Bar Magenta;1907;9.175649204279747;45.46566621772484;(45.46566621772484, 9.175649204279747)
6896;Storica Attività;VIA CESARE CORRENTI,15;RINALDI MICHELE;RINALDI GIOIELLI;1959;9.179432843062191;45.45942085213829;(45.45942085213829, 9.179432843062191)
6959;Storica Attività;VIA MANZONI,11;Frette srl;Biancheria per la Casa Frette;1877;9.191378394038072;45.46886375124785;(45.46886375124785, 9.191378394038072)
6977;Storica Attività;VIA MONTEGANI,66;Eredi Gelmini sas;Antico Forno Gelmini;1903;9.177501841702716;45.43202371671889;(45.43202371671889, 9.177501841702716)
7497;Storica Attività;VIA SOLFERINO,0011;RISTORANTE RIGOLO DI SIMONCINI RENATO E C. S.A.S.;RISTORANTE RIGOLO;1958;9.186986250211483;45.47502987637105;(45.47502987637105, 9.186986250211483)
7312;Storica Attività;VIA AJACCIO,13;PASTICCERIA MIGLIAVACCA S.N.C.;PASTICCERIA MIGLIAVACCA ALBERTO;1958;9.235075029960184;45.47068297276432;(45.47068297276432, 9.235075029960184)
7208;Storica Attività;P.ZZA A. DIAZ,1;Renna Sport s.r.l.;Renna Sport;1927;9.190263493393081;45.462712660893686;(45.462712660893686, 9.190263493393081)
6754;Storica Attività;C.SO DI PORTA VIGENTINA,10;ditta individuale;Pasticceria Paradiso;1949;9.195571626868794;45.45524309528662;(45.45524309528662, 9.195571626868794)
6751;Negozio storico;GALLERIA VITTORIO EMANUELE II,88;Mejana Giovanni snc;Mejana;1911;9.19013406071465;45.466229354335496;(45.466229354335496, 9.19013406071465)
6748;Storica Attività;C.SO GARIBALDI,116;ditta individuale;Decio dal 1929;1929;9.186065438302474;45.479485556133035;(45.479485556133035, 9.186065438302474)
6361;Storica Attività;C.SO VERCELLI,16;Gemelli S.p.a.;Gemelli - Abbigliamento;1927;9.16238569503036;45.46638760289927;(45.46638760289927, 9.16238569503036)
6320;Storica Attività;VIA SONCINO,1;CAMICERIA AMBROSIANA DI AGOSTINI ALESSANDRO;Camiceria Ambrosiana;1954;9.182824432500276;45.45997605987899;(45.45997605987899, 9.182824432500276)
6390;Storica Attività;P.LE CADORNA,9;ditta individuale;Matuella l'Ottico di Milano;1928;9.176489945574339;45.4676475327215;(45.4676475327215, 9.176489945574339)
6409;Negozio storico;VIA SPADARI,9;Peck S.p.a.;Peck;1883;9.187179582072375;45.463373313020355;(45.463373313020355, 9.187179582072375)
6325;Storica Attività;VIA CANALETTO,1;ditta individuale;Cicli Coss;1945;9.227487465774976;45.46990828368641;(45.46990828368641, 9.227487465774976)
6216;Storica Attività;VIA CAPPUCCIO,18;Le Botteghe snc;Antica Drogheria di Via Cappuccio;1893;9.179367789569358;45.46358352197249;(45.46358352197249, 9.179367789569358)
6771;Storica Attività;VIA GONZAGA M.,6;Ristorante da Bruno sas;Ristorante da Bruno;1939;9.189048783153563;45.461549031800885;(45.461549031800885, 9.189048783153563)
7184;Negozio storico;VIALE CAMPANIA,30;IL GIOIELLO SRL;IL GIOIELLO CREPERIO C.E.;1957;9.224186107887503;45.464751837066586;(45.464751837066586, 9.224186107887503)
6351;Storica Attività;P.ZZA DEL TRICOLORE,2;Colombo Della Volta S.r.l.;Fiorista Colombo Della Volta;1928;9.206261991749164;45.46752214198826;(45.46752214198826, 9.206261991749164)
6971;Storica Attività;PIAZZA MERCANTI,17;Ristorante al Mercante sas di Romanini Corrado & C.;Ristorante al Mercante;1919;9.187265902941187;45.46472302648702;(45.46472302648702, 9.187265902941187)
7577;Storica Attività;VIA LUIGI ORNATO,45;BERETTA LUCILLA;Calzature Beretta;1927;9.19200304412347;45.518205513039916;(45.518205513039916, 9.19200304412347)
6957;Storica Attività;VIA TOLSTOI,40;ditta individuale;Gioielleria Bellocci e Figlio;1958;9.15037011964541;45.45239540305347;(45.45239540305347, 9.15037011964541)
6768;Storica Attività;C.SO ITALIA,6;La Bottega del Timbro srl;La Bottega del Timbro;1929;9.18800550412368;45.45984215517232;(45.45984215517232, 9.18800550412368)
6403;Storica Attività;VIA PAULUCCI DE CALBOLI,3;ditta individuale;Panificio Cella Antonio;1925;9.192227899794185;45.51555665733154;(45.51555665733154, 9.192227899794185)
6345;Storica Attività;GALLERIA VITTORIO EMANUELE,63/65;Fratelli Prada srl;Fratelli Prada;1913;9.189800679007568;45.46572005434935;(45.46572005434935, 9.189800679007568)
6435;Storica Attività;VIA PIERO DELLA FRANCESCA,8;ditta individuale;Torrefazione Moka Hodeidah;1946;9.167209618591958;45.4822729232582;(45.4822729232582, 9.167209618591958)
6249;Storica Attività;VIA P. SARPI,27;ditta individuale;Macelleria Sirtori;1931;9.175895005410974;45.481324433214596;(45.481324433214596, 9.175895005410974)
7575;Storica Attività;PIAZZALE LUIGI CADORNA,9;VIRBAR S.R.L.;Pasticceria Villa Caffetteria;1896;9.176248300035475;45.46782999003423;(45.46782999003423, 9.176248300035475)
6976;Storica Attività;VIA SOLARI,3;Sanguinetti di Oscar Sanguinetti & C. sas;Sanguinetti Francobolli;1906;9.16805868558473;45.45668432492078;(45.45668432492078, 9.16805868558473)
6232;Storica Attività;VIA LARGA,8;F.lli Brambilla S.n.c.;A. Brambilla - Abbigliamento;1926;9.193157854541836;45.46221958735393;(45.46221958735393, 9.193157854541836)
6357;Storica Attività;C.SO  MATTEOTTI,20;Galleria Bolzani S.r.l.;Galleria Bolzani;1922;9.196631386816803;45.466761486402575;(45.466761486402575, 9.196631386816803)
6224;Storica Attività;VIA SANSOVINO,1;ditta individuale;Guerrini Merceria Maglieria;1931;9.217340561399732;45.47930662798524;(45.47930662798524, 9.217340561399732)
6370;Storica Attività;VIA CASATI FELICE,2;Gusella S.p.a.;Gusella - Calzature;1932;9.206968532550396;45.47676188110022;(45.47676188110022, 9.206968532550396)
6226;Negozio storico;VIA TAGLIAMENTO,1;ditta individuale;Cartoleria Tipografia F.lli Bonvini;1909;9.215395871273977;45.44396837946128;(45.44396837946128, 9.215395871273977)
6199;Insegna storica e di tradizione;P.ZZA DUOMO,21;Caffe' Miani S.r.l.;Zucca In Galleria;1867;9.18987517939506;45.464889417615964;(45.464889417615964, 9.18987517939506)
6338;Storica Attività;VIA PORPORA,157;ditta individuale;Il Grifo D'Oro Enoteca;1937;9.232111949733078;45.48621446779854;(45.48621446779854, 9.232111949733078)
6326;Storica Attività;GALLERIA BUENOS AIRES,11;BE ONE MILANO S.R.L.;Cin Cin Bar;1953;9.21048848999271;45.47987794999426;(45.47987794999426, 9.21048848999271)
7224;Storica Attività;VIA DOGANA,3;Ire s.r.l.;Ristorante Pizzeria Dogana;1951;9.188824530736213;45.46318503704378;(45.46318503704378, 9.188824530736213)
6964;Storica Attività;VIA SARPI,31;Baita del Formaggio snc;Baita del Formaggio di Fabio Re;1939;9.175571507733597;45.481303049059015;(45.481303049059015, 9.175571507733597)
7225;Storica Attività;VIALE GABRIELE D'ANNUNZIO,9;RIMOLDI PIETRO;RIMOLDI OTTICO IN MILANO;1932;9.175783028130635;45.454336597981346;(45.454336597981346, 9.175783028130635)
6246;Storica Attività;VIA VINCENZO MONTI,2;F.lli Merlo S.n.c.;Cartoleria F.lli Merlo;1930;9.175494763016813;45.46627498956836;(45.46627498956836, 9.175494763016813)
6749;Storica Attività;VIA GONZAGA,5;Ronchi Oreficeria Orologeria srl;Gioielleria Ronchi;1929;9.189257117418345;45.461516777568605;(45.461516777568605, 9.189257117418345)
6766;Storica Attività;VIA RIPAMONTI,3/a;ditta individuale;Gioielleria Zingaro;1952;9.196797506141465;45.451374276905774;(45.451374276905774, 9.196797506141465)
7565;Storica Attività;CORSO SAN GOTTARDO,2;OTTICA ALEARDI S.A.S. DI ANTONELLA ALEARDI E C.;OTTICA ALEARDI;1919;9.180131634383388;45.45201933845875;(45.45201933845875, 9.180131634383388)
6388;Storica Attività;CORSO EUROPA,18;Margherita S.a.s.;Margherita;1925;9.197170479890696;45.46474842197444;(45.46474842197444, 9.197170479890696)
6426;Storica Attività;VIA CERVA,6;Salumeria Cerva srl;Salumeria e Gastronomia Cerva;1956;9.198396631201962;45.46373837231268;(45.46373837231268, 9.198396631201962)
7587;Storica Attività;VIA ZEBEDIA,9;BRANCATO DANIELE;Orologeria Zebedia;1947;9.186639808725962;45.46072130962586;(45.46072130962586, 9.186639808725962)
7649;Storica Attività;VIA TITO LIVIO,0024;MAGLIERIA TINA DI PASINI CLAUDIO S.A.S.;Maglieria Tina;1962;9.219010017093305;45.45074116292452;(45.45074116292452, 9.219010017093305)
6364;Storica Attività;PIAZZA DEL DUOMO,19;CIELO S.P.A.;Gioielleria Cielo;1922;9.1888705526006;45.46468624301355;(45.46468624301355, 9.1888705526006)
6912;Storica Attività;VIA DOLCI,26;CAVANNA PAOLA di CAVANNA & C. SNC;Orologeria Cavanna;1956;9.14194463104616;45.473177422307934;(45.473177422307934, 9.14194463104616)
6306;Storica Attività;LARGO TREVES,2;Argenteria Dabbene S.r.l.;Fabbrica Argenteria Dabbene;1939;9.187218538973669;45.475246235200395;(45.475246235200395, 9.187218538973669)
6228;Insegna storica e di tradizione;VIA MONTENAPOLEONE,8;Cova Montenapoleone srl;Cova Pasticceria;1817;9.195440213090608;45.46812622952572;(45.46812622952572, 9.195440213090608)
6233;Storica Attività;V.LE ZARA,132;ditta individuale;Drogheria La Casa del Miele;1929;9.197863000344267;45.50051768816257;(45.50051768816257, 9.197863000344267)
6443;Storica Attività;V.LE MONZA,222;Viel S.a.s. di Viel Domenico;Viel;1948;9.224746172831187;45.51218140467408;(45.51218140467408, 9.224746172831187)
6762;Storica Attività;C.SO BUENOS AIRES,55;Farm. Marinoni della D.sa Marinoni & C. snc;Farmacia Dott. Marinoni;1901;9.212620129720941;45.48229259390619;(45.48229259390619, 9.212620129720941)
6974;Storica Attività;VIA SAN CALIMERO,1;Gloria sas;Antica Farmacia Foglia;1835;9.193385168186484;45.457412246888246;(45.457412246888246, 9.193385168186484)
7426;Storica Attività;VIA DEI MISSAGLIA,21;PHIL BAR S.N.C. DI MEAZZA PATRIZIA & ANGELILLO VITO;ANTICA OSTERIA DE IL RONCHETTINO;1929;9.178595896658514;45.4250222977802;(45.4250222977802, 9.178595896658514)
6316;Storica Attività;VIA CASORETTO,5;BAGATTI DANIELE;Bottega Artigiana Bronzisti Bottega Bagatti;1927;9.225427733895708;45.48877861120999;(45.48877861120999, 9.225427733895708)
6685;Storica Attività;CORSO VENEZIA ANG. VIA SENATO,2;Farmacia Brera Porati S.a.s. del Dott. Cesare Fradegrada & C.;Farmacia Brera Porati;1835;9.199313578982421;45.46900228297925;(45.46900228297925, 9.199313578982421)
6747;Storica Attività;VIA ZEBEDIA,9;ditta individuale;Copisteria Dorigoni;1933;9.186843452931223;45.460671461109705;(45.460671461109705, 9.186843452931223)
6204;Insegna storica e di tradizione;V.LE ALEMAGNA,6;Old Fashion srl;Old Fashion Cafe';1933;9.173735875765722;45.472245283901316;(45.472245283901316, 9.173735875765722)
6681;Storica Attività;VIA MONTENAPOLEONE,7;Larus Miani S.p.a.;Larusmiani;1929;9.195321238767821;45.468054648559196;(45.468054648559196, 9.195321238767821)
6385;Storica Attività;VIA MAURIZIO GONZAGA,0006;MACRI' ANTONIO;Acconciature Lui e Lei;1937;9.188723017319676;45.46129845507998;(45.46129845507998, 9.188723017319676)
6750;Storica Attività;C.SO EUROPA,22;ditta individuale;Lord Mayor;1958;9.197458214372624;45.46506645012902;(45.46506645012902, 9.197458214372624)
7698;Storica Attività;VIA CASTEL MORRONE,0002;PISA DI PISA ELISABETTA E LAURA S.N.C.;PISA;1953;9.214729095131673;45.46827630259369;(45.46827630259369, 9.214729095131673)
7428;Storica Attività;VIA GIUSEPPE RIPAMONTI,7/A;BRAMBILLA UNIVERSAL SHOES SRL;BRAMBILLA CALZATURE;1936;9.198811423018327;45.44410928091184;(45.44410928091184, 9.198811423018327)
6770;Storica Attività;V.LE MONZA,91;Pasticceria G. Cova & C. srl;Pasticceria G. Cova & C.;1930;9.219355812719522;45.49564592369102;(45.49564592369102, 9.219355812719522)
6440;Storica Attività;VIA TORINO,52;Tutto Per Lo Sport Polare sas;Tutto Per Lo Sport;1926;9.184359694480076;45.4609417342781;(45.4609417342781, 9.184359694480076)
7229;Storica Attività;VIA GIUSEPPE MAZZINI,8;FUGAZZI MARIO S.N.C. DI MARIO E ANTONIO FUGAZZI;GIOIELLERIA MARIO FUGAZZI;1914;9.18849875009737;45.46300164469882;(45.46300164469882, 9.18849875009737)
6969;Storica Attività;VIA SARPI,3;ditta individuale;Magazzini Vittoria;1938;9.180355476117443;45.48168323105067;(45.48168323105067, 9.180355476117443)
7366;Storica Attività;VIALE TUNISIA,0025;MOSELE S.R.L.;MOSELE GIOIELLERIA;1957;9.202758067551445;45.478529881571916;(45.478529881571916, 9.202758067551445)
6311;Storica Attività;VIA SANTA MARIA DELLA PORTA,13;Bar Birreria Cavour sas;Birreria Cavour;1910;9.180469781667117;45.46553428889041;(45.46553428889041, 9.180469781667117)
7508;Storica Attività;VIA FONTANA,3;CITTERIO LIVIO S.A.S. DI CITTERIO OSVALDO & C.;CITTERIO;1959;9.203561970012865;45.46197726000521;(45.46197726000521, 9.203561970012865)
6197;Negozio storico;PIAZZA SAN SEPOLCRO,2;Amleto Missaglia di A. Missaglia e c. sas;Amleto Missaglia - Gioielleria;1884;9.184892870234414;45.46304357901246;(45.46304357901246, 9.184892870234414)
7536;Storica Attività;VIALE UMBRIA,96;MAGNANI GIOIELLI S.N.C. DI MAGNANI ANNA;MAGNANI GIOIELLI;1963;9.217411400083675;45.45755219136697;(45.45755219136697, 9.217411400083675)
6322;Storica Attività;VIA LARGA,8;Cartoleria Adua S.a.s.;Cartoleria Adua;1947;9.193076414333493;45.46217867958499;(45.46217867958499, 9.193076414333493)
7431;Storica Attività;VIA PIACENZA,24;FARMACIA ROMA DEI DOTTORI ANTONIOLI LUCA ENRICO MICHELE E FOX STEFANO FELICE & C. S.N.C.;FARMACIA ROMA;1932;9.205796607705862;45.44943274318952;(45.44943274318952, 9.205796607705862)
6434;Storica Attività;VIA PACINI,24;Tisci S.n.c.;Tisci pellicceria;1949;9.228557468212271;45.48188866478803;(45.48188866478803, 9.228557468212271)
6396;Storica Attività;P.ZZA MISSORI,3;Mic.Edo srl;Bar Missori;1949;9.188573812735697;45.46063136166308;(45.46063136166308, 9.188573812735697)
